ID	label	H3k4me1	H3k4me3	H3k27ac	H3k27me3	H3k36me3
enhancer_284	1	0.28235197786192534	1.1870686086079276	1.9520112480155347	0.3948543897283116	0.4737102018199263
enhancer_285	1	0.04466506417057013	0.7225971083127112	3.521714520285714	2.619718662428431	1.912280914455145
enhancer_286	1	7.520195308360564	0.8061401568888565	3.763298875375873	2.7538525765987387	1.3858646297330661
enhancer_287	1	1.0452040116495431	0.010247601148102636	2.5057309546482474	0.45267084591222156	1.0138335228829847
enhancer_288	1	0.44126779678491007	1.6382130495089338	3.5232114271653465	0.0	1.4954959841777973
enhancer_289	1	0.7893362358783779	0.0	3.5718787173590725	0.9747714942393325	0.0
enhancer_290	1	2.876853475321986	0.0	1.1130737646475382	0.003328003599921303	0.21401452450884384
enhancer_291	1	1.5420013568336994	1.4056673821758046	3.3309073556620516	0.6621608031160743	1.762221676771741
enhancer_292	1	3.79890522360302	1.141772859600273	6.141988321779517	0.0	0.9952477978834657
enhancer_293	1	3.052982547253895	0.5624343978037709	2.0433136147558053	0.0	0.010479973453140001
enhancer_294	1	3.4657686880860634	0.0	0.7103511404889868	0.9871926930324488	0.9093637603338693
enhancer_295	1	0.9460710862495562	0.9335348719892077	2.0629352060097528	0.2878955018658294	0.0
enhancer_296	1	0.05534172294535807	2.949426838994717	0.0	0.7925638327490104	1.3169849653175394
enhancer_297	1	0.05905640326923211	0.21701964379328353	2.7619113688402317	0.4490171132108268	2.9493358670249306
enhancer_298	1	0.250525822154756	0.739396138027107	2.039714035540181	0.28806523251074084	1.5449541053629638
enhancer_299	1	2.932370951919195	0.8098335592149242	0.0	0.6457294645859809	0.3483185121007083
enhancer_300	1	3.7614213441756466	0.7109042597407228	4.745444125496659	1.3045969927735017	1.6894811609721698
enhancer_301	1	0.3413464362371	2.1716104446283166	4.640186619879168	0.42090055986764097	0.05861969756952767
enhancer_302	1	2.1793969643067266	0.26433227383791813	3.738269100472018	0.5479650475468382	1.0664582750252734
enhancer_303	1	0.43785577988702745	1.4069033134242046	1.3658120781153438	0.9496704743792794	0.6581374191416816
enhancer_304	1	0.3883379691770994	1.7666491262035289	0.8668535247794504	1.5854678691428383	1.4800317247836725
enhancer_305	1	0.23453429825346245	0.05890492247860346	2.551703791961474	1.0232662123146725	0.9644768891949745
enhancer_306	1	1.1888778708258563	0.0	2.412899388245016	0.5822622414992912	1.8251059807365602
enhancer_307	1	0.36727389876354083	1.3883030903969276	0.0	0.7364256541733927	0.9325955891629831
enhancer_308	1	0.8065207380417093	1.7510100508120168	0.0	0.0	0.5321792785399241
enhancer_309	1	1.1192117933893801	0.587779221462713	4.039882238428507	0.23921216792626598	1.2215081066334665
enhancer_310	1	2.3466373348500817	0.0	2.230377754877417	1.1349672953790046	1.7623287640146506
enhancer_311	1	1.292993753690411	1.1627263511755375	0.15278702827052637	0.0	2.0020229243459884
enhancer_312	1	0.8593478906127715	0.5273164430759338	0.4450107848229685	1.5770443796371476	0.1346030486387143
enhancer_313	1	0.057978431505271336	0.7601325455750627	2.615426420918289	0.3158093579815487	1.422621748894726
enhancer_314	1	2.7090225645917942	0.0	5.20134984306911	0.8995039139831591	0.0
enhancer_315	1	0.30949725169074765	0.0	1.8069983446296976	1.2057284148664484	2.0611304986228154
enhancer_316	1	1.2882380179081272	0.0	0.3643369000782426	0.0	0.5746637872575227
enhancer_317	1	2.957021954222282	0.6648989838804029	1.9719582323896705	0.8534911617965169	0.6695097004940076
enhancer_318	1	3.8218951859535113	1.6193905320073538	0.10048192886694007	1.318734008647405	1.7299126450241396
enhancer_319	1	0.09008427083272005	1.1668047263334493	6.41281726054154	0.9058223011484852	1.1208942833680464
enhancer_320	1	3.348090290181156	2.700401680141535	1.2000463002731467	0.0	1.3993897816702037
enhancer_321	1	4.291671187017032	1.7533171384053312	4.181466860793103	1.9268829963738885	2.1916293622484453
enhancer_322	1	3.811868195898294	0.020368942696471937	2.993749272823022	0.0	0.2579018185757964
enhancer_323	1	0.939752033282764	1.6852590891016734	4.084511873488978	0.19306495793215256	0.018958512251040394
enhancer_324	1	10.873360070376949	1.0932181077119838	1.6468107686904956	1.898347916371526	0.9633296388534854
enhancer_325	1	1.4165855906748348	0.7286778533226349	4.162273028333386	0.0	1.310634538854089
enhancer_326	1	0.017153418557649677	0.0	0.4112976487565778	1.46542722354623	2.1854496408281783
enhancer_327	1	0.8037789808406607	0.8307547365465925	2.709221324565793	0.1700782619557205	2.457931257602216
enhancer_328	1	0.8517846781012589	0.0	0.9144691913305085	2.0476398022989333	1.9036357009055573
enhancer_329	1	0.6187933218020336	2.011635577781506	2.813581380192423	0.0	1.129768954382793
enhancer_330	1	1.9552556831494825	0.13749900191705922	1.5006690869937378	1.5807596921587326	1.325994514498378
enhancer_331	1	1.595117488555748	0.1724768883689699	5.271782181881347	0.8272536593468683	2.249749831455298
enhancer_332	1	5.010925998533988	2.308035148224608	1.005010509028669	0.1016580457615463	1.8535309150862558
enhancer_333	1	0.38045533932296743	1.3788649562387416	3.1037235231738736	1.1626170773701416	0.013767763463800708
enhancer_334	1	0.35994843971553686	0.246252109169938	4.8151639304561265	0.0	1.2375010246458296
enhancer_335	1	0.28301428584570787	0.0	2.4444160471067846	0.5305357373688526	1.264237534576891
enhancer_336	1	0.09330125696130014	0.5440509527913382	2.933458735319422	0.0	1.4582877883110292
enhancer_337	1	2.016678317160672	0.0	2.5831507441100303	1.7644775461613562	0.0
enhancer_338	1	3.0626366334023585	0.0	1.8486464448122186	0.5022755448150006	0.81903019464644
enhancer_339	1	1.4890326502716327	2.532793593602223	0.0	0.0	0.160767170891154
enhancer_340	1	0.5742265117360503	1.795608470473146	6.20481880871072	1.650314602408782	2.6197181376390306
enhancer_341	1	1.4357075918868254	0.3088235260406993	0.40537543493545636	1.4619467649236442	1.1026009143723807
enhancer_342	1	6.178150408982563	1.5770286595043532	3.389194524810307	0.07196527305191397	0.5896987605006544
enhancer_343	1	0.17931796587770749	1.4202991131332934	2.3609107616600356	1.5603213104564415	0.5086161330316369
enhancer_344	1	1.935763957919066	0.0	1.0741366135791146	2.1745386547101533	3.181463489316604
enhancer_345	1	5.705188017195007	2.1072894139967975	0.0	0.8000179103392627	0.450216145982796
enhancer_346	1	2.6917619376353525	1.9936515777106967	1.3255127740126476	0.0	2.250331941097047
enhancer_347	1	1.5590100122641022	0.0	5.061287519142965	2.130345219174682	1.3987885758170877
enhancer_348	1	0.09994182169781154	1.5549446517938272	3.5972194828389696	0.4163394949776512	1.4224660418526107
enhancer_349	1	0.15193516206430027	0.0	5.547127271842213	0.0	0.6750217476937377
enhancer_350	1	0.5251445862148556	0.7658722763901252	0.0	0.0	0.23682130364592247
enhancer_351	1	1.1556340801117537	1.0877160129689063	0.0	1.3946551018925821	2.3853728753504755
enhancer_352	1	3.0852486731793403	0.7597254828248896	2.9659717158428753	0.14647370914824415	1.1940373617210889
enhancer_353	1	0.4174983516033805	0.7258162077723717	3.4096713263508867	0.6687283909728317	1.8988810105132583
enhancer_354	1	0.0006925272937217712	0.0	2.887108228167102	0.025663834700683674	0.46650676463335194
enhancer_355	1	1.3797584311318527	0.5775909922442781	0.0	0.974198487871828	1.9357286665488946
enhancer_356	1	3.5349795098225165	1.6111969353440903	3.582415166197464	0.6269863623805793	1.5697166240380254
enhancer_357	1	2.5483523525847986	0.2507566078387097	2.70290177609167	0.0	1.284319595771269
enhancer_358	1	2.3892049565745612	1.0842358076860281	0.45167825268350414	1.4932943503455198	1.2764762708813158
enhancer_359	1	0.5516506008084309	0.8711407343049842	2.9590141773030103	0.6634717589331611	0.07596719452225076
enhancer_360	1	2.599621512400458	1.561594918264173	1.4084499696963595	0.0	0.961147217825328
enhancer_361	1	4.62517026023227	1.1373226426566743	2.417234470063953	0.0	1.3378391821620774
enhancer_362	1	0.08875500675131452	0.8015776054658691	2.0773468767150796	0.3541892606595156	0.3615132137581454
enhancer_363	1	0.839432727683666	1.391907052628732	3.5281536143764654	1.5169070741681498	1.7197678541470651
enhancer_364	1	0.10619720517472499	0.0	2.333501843375332	0.27887711715024577	0.0
enhancer_365	1	1.5396206078360577	1.4700655955671234	2.453480336570281	0.8966516397230063	1.3319909939487231
enhancer_366	1	1.0561221563979417	1.5897163160452485	0.0	1.072518117576006	0.0
enhancer_367	1	0.029250636838443776	0.0	4.014954332497551	0.0	0.0
enhancer_368	1	0.2781167814332169	0.0	0.3513425859616597	0.0	0.19284816589284104
enhancer_369	1	2.5848192741231037	2.3130673957374297	0.3611100931472653	0.0	1.8850474640241506
enhancer_370	1	1.1996799147934054	0.9057289803872254	2.608701240574896	1.0384842179534184	0.0
enhancer_371	1	1.7949149401452633	2.001336432272997	3.4222368975418345	0.0	0.4256274492945139
enhancer_372	1	0.7658285601356555	0.5889545102014683	1.689033170599273	0.0	1.7904286765614659
enhancer_373	1	1.9994904322609846	1.4228949387532315	7.117348585780364	0.2875988888910428	0.0
enhancer_374	1	0.5201306583943228	1.3451062390705326	0.0	1.7007052719185125	0.0
enhancer_375	1	0.9223279270106883	0.10072326529294562	5.921380792478523	2.05015456843494	0.0
enhancer_376	1	0.04190853492230943	1.778242884555977	0.9515429587946025	0.0	0.22661730231711752
enhancer_377	1	0.8317744877937856	1.1801789726500314	0.6410190668268501	0.5427054745887167	2.132008764772408
enhancer_378	1	0.6844977100560645	1.3306714697559556	2.528910531752989	0.0	1.1005970610590534
enhancer_379	1	0.40453787630884835	1.115362383595712	1.2773929242352826	0.0	2.4732245398661385
enhancer_380	1	1.8030547786498725	3.0096107936209258	0.8899823100908015	1.2353582590550962	0.8839566986442718
enhancer_381	1	2.02880544515459	1.3235056845089703	0.7200073747836111	0.07753913937681278	1.3242248364597597
enhancer_382	1	0.5217133812934994	0.0	3.513214037159883	0.17047486259919392	1.528218371156174
enhancer_383	1	0.2091301650757938	2.064039419704933	2.530952794526316	0.0	0.5675163254364193
enhancer_384	1	0.3975797071130253	1.036842139372924	0.0	0.2001932573044099	0.8616859428473439
enhancer_385	1	0.6953096375178673	1.3100063244708047	4.05107664780561	1.7353094889709753	0.0
enhancer_386	1	0.017807053815238984	3.1215234554839277	0.46853870111970064	1.0941890391899798	0.0
enhancer_387	1	0.04578876659027248	0.768865851365909	0.0	1.7546986067406072	0.0
enhancer_388	1	0.28529107887017807	0.9227504332075624	3.1293930525562446	1.6754192762301208	0.0
enhancer_389	1	5.015071959555241	0.0	4.646249951091047	1.1436888560973504	0.718442213765147
enhancer_390	1	0.7638840254432142	0.22648402084358932	4.903794451708551	0.0	1.5216685088908246
enhancer_391	1	2.458301150842624	1.9155271471244766	1.412075430867164	0.0	0.0
enhancer_392	1	0.01411458096550301	0.9009515246194362	2.577015736483475	0.37079408357490873	1.2991727342727968
enhancer_393	1	1.2351716760883042	0.39532699001794397	3.571123163760947	0.053408126617760676	0.4128324517383769
enhancer_394	1	4.595584859995832	1.2012468334896957	2.3926463899894657	0.0	0.17851581404366568
enhancer_395	1	0.0376636674135761	2.477628630453218	1.09371410859774	1.0082487635210133	0.6547774083266586
enhancer_396	1	6.7108377916960595	2.3499266538595807	3.0043067067374913	0.0	0.3110441515868104
enhancer_397	1	0.23904360516776957	0.0	1.3249078369486609	1.776978451739401	1.5599464541989623
enhancer_398	1	0.4547731865167507	1.6091857872131285	0.0	0.0	2.6547432562027744
enhancer_399	1	1.1752086560752548	1.0164775922637408	4.836820977005932	0.0	0.7306133681107685
enhancer_400	1	0.08532136128064101	0.0	1.2050717055989804	0.0	2.219392074569882
enhancer_401	1	0.2442059535926281	0.0	4.6663726087572375	0.0	1.0682401174634104
enhancer_402	1	1.3090962984972307	1.9799527386451077	4.548715992936787	1.5000702102720922	0.0
enhancer_403	1	0.06825335376771023	0.1871418047875394	3.86438144888759	0.18508997732036814	2.5683575511507115
enhancer_404	1	0.29692496527442236	0.0	2.1185832374583997	0.0	2.7269379231315893
enhancer_405	1	0.1778906721339916	1.3103247909965896	2.7963671678488353	0.0	4.32413495402705
enhancer_406	1	3.3511736235257015	1.1823465648911968	1.3670809822731183	0.24008850027951179	1.8038131887907012
enhancer_407	1	0.4270292967153737	0.7195448487668696	1.1611662292673461	2.101312765758693	0.7033178263606421
enhancer_408	1	0.017741860984041652	0.023302341166909213	4.440000637122026	0.342350073455877	1.8724922227822076
enhancer_409	1	3.036813916690699	1.7875806749613348	0.7763044212012529	1.564704878637975	0.0
enhancer_410	1	0.10517073176962387	0.8860707296260423	0.0	0.5089857740800086	1.6133018540026947
enhancer_411	1	0.024087597549294636	0.5972263187098559	1.022286611649743	0.0	1.5334885181088704
enhancer_412	1	4.019727881286716	1.1145905824435538	2.1205791362473003	0.2641403227218396	2.965787668793817
enhancer_413	1	2.094166639752645	1.3021969250123708	0.8426436959106871	0.6353614290680785	0.8066506198229092
enhancer_414	1	0.6992123431488341	1.6987994716281842	1.4966273585565668	0.0	0.5040961034227082
enhancer_415	1	1.8430328879474018	1.864290493894472	4.010998904516345	0.7940764718415421	0.0
enhancer_416	1	0.0967643381540329	0.4878069634809128	0.26519653645377517	0.0	0.0
enhancer_417	1	2.024057819025144	0.31412387602745667	0.0	0.0	0.0
enhancer_418	1	1.4035268014800575	0.0	4.684868141410853	0.0	1.3925198864966348
enhancer_419	1	2.416749265071016	0.14988406209362404	0.9257280859317576	0.586300536229646	0.7874789660600747
enhancer_420	1	0.06879118465208738	1.5578905432529413	2.7813079828139946	1.6311644292022438	0.6817577564417596
enhancer_421	1	0.020481970368309267	1.9732792550391305	0.0	0.6108982401105302	0.7034151888590955
enhancer_422	1	0.18610439382909363	0.9310461229490997	2.985179940467126	2.025507579028054	0.0
enhancer_423	1	0.33157063568602374	0.2450298830507781	4.628289338127772	0.4235749789228357	0.5110653356462694
enhancer_424	1	0.03453085058647365	0.9041908206752645	5.253200860969038	0.0	1.1910349834211842
enhancer_425	1	0.192673987929774	0.6700430276744755	0.8501862545627179	0.7575393073258383	0.0
enhancer_426	1	0.376015449235149	0.584504044580821	1.575912283687408	0.0	2.0874233940894387
enhancer_427	1	1.8552357736927614	1.470319218535777	1.4926429463936204	0.0	0.0
enhancer_428	1	2.1406343942037096	0.325204238999494	2.808341270833723	0.0	0.6844570804293522
enhancer_429	1	0.7702963364736248	3.001032591230766	0.0	0.2442277081402311	0.12956639497633582
enhancer_430	1	0.23747794936164532	2.07021055515455	4.81826983531569	0.0	3.0125929123540827
enhancer_431	1	0.11342163682249073	1.5234932192199582	0.0	0.8108562129731105	0.0
enhancer_432	1	0.03904427484012718	1.1895491596766135	3.2241666245578635	0.0642720664961906	2.1533152877914867
enhancer_433	1	0.07882690827782468	1.4316607260685408	1.6348936120732709	0.5687727299181848	0.7702099483486291
enhancer_434	1	0.8228464355139703	0.0	3.4603998464336634	1.598961523886925	1.956622703184605
enhancer_435	1	2.083338986439031	0.05484227806583797	2.7252280441398606	1.6952883575909345	1.1752888263417929
enhancer_436	1	1.6082022932763709	0.0	1.84062800249998	1.8289171079614677	1.431273807873011
enhancer_437	1	0.20289066115699309	0.0	4.882802605451013	0.707328395148528	2.3034440079967773
enhancer_438	1	2.1355686356029246	0.9017792712118012	2.5828832141205975	0.0	2.268143940338157
enhancer_439	1	0.760845866921499	0.9939681573520345	0.33729220810122906	1.1094335483167292	0.6780004068955225
enhancer_440	1	0.9807814876088877	1.2313650496086987	1.0543317029381942	1.50871779643242	2.160103530880304
enhancer_441	1	0.7186679898381484	1.2199791535462767	0.0	0.0	1.5430461915484812
enhancer_442	1	1.1233417987166407	0.0	2.67059079773369	0.0	0.9978165637207603
enhancer_443	1	1.4715616219656307	1.3117475327308996	1.182707991555037	0.0	0.6741930730069262
enhancer_444	1	1.1438482167133706	1.538475759615947	2.521886367755523	0.4499465161381991	0.0
enhancer_445	1	4.414671606576789	0.5163665546465257	1.001040998404032	0.0	1.7390415133977482
enhancer_446	1	1.185540229900292	0.20351686656460277	0.0	0.0	1.4784424515666967
enhancer_447	1	4.542024412903664	1.1722240116794769	3.558329196848595	0.6867569751473572	0.17813756353680887
enhancer_448	1	1.2310946912037537	0.6017455941455762	1.7710333237808138	2.056772369671652	1.0577463044912996
enhancer_449	1	0.07134729028115228	1.0609518392672852	0.2808649501511966	0.5541412795083827	0.03904473308619094
enhancer_450	1	0.4563939140187028	0.0	2.6282531337434007	0.9621746954744347	2.391035836709854
enhancer_451	1	3.522324862308746	0.0	1.1917079992746344	0.9909283487819494	0.0
enhancer_452	1	0.0009350812804618855	0.6154163550974913	0.0	0.0	0.0
enhancer_453	1	1.2700622862964484	0.0	0.4165289977618527	2.064727455003627	0.2014093361549285
enhancer_454	1	0.0997519876512364	0.7008315663703784	3.0077215256954313	0.0	1.323238655649288
enhancer_455	1	0.002305799442635869	2.320151428214843	1.5901286505321013	0.9739513129127269	0.0
enhancer_456	1	5.753420717603219	1.7809584201583388	0.9546526450379553	1.3832483680741348	2.436799458966158
enhancer_457	1	0.05789187256610272	0.22880282959759202	0.34158375904613414	1.0417833595871868	1.892653840866218
enhancer_458	1	0.7571971556936458	1.0661917488986794	2.063787911340281	3.1000678999890185	0.33526683782640865
enhancer_459	1	0.3707661461091053	0.0	6.647006308043295	1.6776606849176392	2.1959920733948572
enhancer_460	1	0.12201050423822732	0.36051704473064133	0.0	1.8412454713544206	0.13421731919560498
enhancer_461	1	0.006636189052492289	0.17922291316499506	5.97430739255157	0.0	0.3816190230929809
enhancer_462	1	0.4109194051433476	1.5620343644497163	2.409686808086058	0.0	3.3066734285992077
enhancer_463	1	0.015372517118500193	0.0	3.860829063034168	1.5862098736482564	1.0671718736270766
enhancer_464	1	3.3941670563695387	0.0	3.4738271716343965	0.5214823214931739	0.6701925037531828
enhancer_465	1	6.71406844555943	0.0	4.151861067295961	0.1038335260125125	1.501955293349173
enhancer_466	1	0.023764550388066567	0.0	0.30355032057226583	0.38674495088028754	2.1615903437684336
enhancer_467	1	0.9589859721917087	0.332269250768412	2.64332142250755	0.0	1.0024477910854939
enhancer_468	1	3.301605618040802	1.2207088052349122	3.990984404195875	0.5029723056186562	2.226365903311438
enhancer_469	1	0.3614395629664556	0.4549289422876717	4.016043706440753	0.9901661675588553	0.5745537227058894
enhancer_470	1	0.021845672512656285	0.20227321639566864	2.294128365896236	1.3768712473687512	0.02103114014065255
enhancer_471	1	0.03484469962274005	0.0	4.5205639658344134	0.07452295252827512	0.0
enhancer_472	1	0.1506424335721996	1.6936545194601857	0.6082460312360136	0.25969403456415197	2.5863149816306295
enhancer_473	1	0.25678701036700374	0.09485130665219998	4.4091749385962995	1.182938140353736	1.0253162429494622
enhancer_474	1	0.2783982951781303	1.0067958966437014	2.3828672612041144	0.9702599537320722	0.9047310033120078
enhancer_475	1	0.013175182749552289	0.2958800264206829	2.518623743976714	0.585303252426813	1.3862113774526623
enhancer_476	1	1.5696605476167913	1.379576345992493	1.8271399872175393	2.4998788348729284	1.6288504380812636
enhancer_477	1	0.19378324219155635	0.0	2.926186589155133	0.0	2.183330858143397
enhancer_478	1	2.174262657669561	1.5374502815986992	3.2639451114786304	0.047767421766947316	1.7973546414421042
enhancer_479	1	0.0027837018819586584	1.625699361972838	4.55898049904791	0.16524175057937895	1.4368770596426605
enhancer_480	1	2.331879783234766	0.0	0.9806358567168674	0.6051856300596842	0.1438792615528054
enhancer_481	1	0.12309510520802938	3.7273014395505895	3.680152408169623	1.715028252548052	0.5605470343208812
enhancer_482	1	0.10865443079031566	0.0	3.47113626198707	0.0	2.3149549895303885
enhancer_483	1	0.23964994361524372	0.07151732025152135	1.5879662276143411	0.0	2.494429885637526
enhancer_484	1	4.274198501160444	1.5364362995339882	0.0	0.0	0.13671164854186424
enhancer_485	1	0.09529561945693976	1.0899270223075854	3.3971415753024816	0.7198250838695255	1.9770267795375391
enhancer_486	1	0.07196609547809131	0.0	2.2317716055263475	0.0	0.0
enhancer_487	1	6.334171018533896	0.0	0.0	0.9114035484172972	0.8441929673353883
enhancer_488	1	0.886393019536144	1.7806490051348942	0.5160278538155505	0.0	1.9829567132498707
enhancer_489	1	1.035592399518658	1.080866830863496	0.7273166812809888	0.8663213541992574	2.6852039348778503
enhancer_490	1	0.132102054986566	0.005879701361399814	4.492222692024006	0.0	0.004507867733747339
enhancer_491	1	0.10201333000220984	2.9424845904331463	0.0	2.131193786378917	2.308329748979199
enhancer_492	1	5.324780044131147	1.1089766291553267	1.570368306325432	1.2009076785770554	0.8209083633699246
enhancer_493	1	0.2985934935715851	1.004476951187545	0.22111826504420162	1.3930638826310524	1.959876743894081
enhancer_494	1	0.08229813542574758	0.0	1.0979822536938295	0.26892322621431464	0.15695756872881172
enhancer_495	1	0.46563970829077833	0.6702578909175873	4.218570484667234	0.0	0.0
enhancer_496	1	0.004422549393094874	0.1208843830117402	2.9923675052519165	0.6676775522681168	3.1788088238435708
enhancer_497	1	0.8452639119889073	0.722299320870873	4.9228535225808585	1.232800698244016	1.683080230622207
enhancer_498	1	0.3965451801957306	0.0	4.003580534710891	1.793561231166396	1.5808734266102997
enhancer_499	1	0.016073196457240098	0.19521049184209904	2.4102198550331035	1.4729871045107197	0.0
enhancer_500	1	0.0757042259857284	0.2944154404669832	0.3708692449347708	1.667224856597167	0.09184162069464197
control_1	0	0.0	2.4473571634914375	2.7325905232647396	0.11325320154965346	1.622059694749479
control_2	0	0.0	0.3733985806256357	0.0	0.40022591475904046	2.5016153804877375
control_3	0	0.5705239402540693	1.3593202267761852	5.229026336488822	1.8236663093651122	0.08596747502999458
control_4	0	0.0	2.021437446206615	1.3240657135940506	1.3984078110308071	1.2133480585785137
control_5	0	0.4588606060698202	1.6875084925724608	0.6150745988026473	1.2928241456030936	3.022480399369482
control_6	0	0.0	0.48081325515494305	0.0	0.7817338303488768	0.5066705679742995
control_7	0	1.8283300770214965	1.0045653784228334	2.7447777488162943	0.0	1.1441504714753625
control_8	0	2.5696073688856425	0.6443252034377942	2.459148960253066	1.320063578000088	0.5650443524111763
control_9	0	0.3545214825643358	0.0	0.0	0.8217864198451033	1.6120905698448076
control_10	0	2.003511814830377	0.0	1.1005979488158022	2.2021176475986617	2.1098707058105557
control_11	0	1.0126857305143075	0.021487089955229854	0.0	0.0	1.0758155085052767
control_12	0	0.33231084956116785	1.1886046878274934	2.4130978184810448	0.9753002550051677	1.2092644419556777
control_13	0	0.0	1.7105367054831606	0.0	1.5446929670958371	1.9570550978297594
control_14	0	0.0	0.4813815487082326	0.0	0.4906848326051197	2.1104911837201357
control_15	0	1.5633526751991331	0.10931289187327309	0.0	0.611686860352979	0.8916597718751144
control_16	0	0.0	2.1750505109739673	2.249889671698622	0.770763256185795	1.0754825889329114
control_17	0	0.2681619532230714	1.8050670643191706	2.2238305316527587	0.0	2.005502342136335
control_18	0	0.0	0.33869821823687835	2.0524577219997258	1.4128454916752062	2.079912974119054
control_19	0	0.9668668272995433	2.1059712550142615	2.066921706255628	0.0	0.0
control_20	0	0.0	0.0	1.8701819440209309	0.001109452879304973	3.285452582342795
control_21	0	0.6199315707695671	1.7031414063393608	2.507247556227103	1.4523645333180313	2.628029775715117
control_22	0	0.0	1.1313684008958969	0.0	1.5101872086191535	0.0
control_23	0	0.6338432750044296	0.0	0.0	1.5476180743986587	1.5815303298385903
control_24	0	2.072913601470636	1.4954569491858574	0.39834788139541966	2.811621679323947	0.9106314721327278
control_25	0	0.8902690663682777	0.8826467589792814	1.1077263372566315	0.585041943841221	1.6384484147522678
control_26	0	0.6319547046505773	0.5360595564048983	0.5850961618329567	0.0	0.0
control_27	0	0.0	0.22855796594449246	3.4720178658057437	0.2864511444170147	0.40663986933523544
control_28	0	0.811685783774486	1.4274526398033207	0.963218071359784	1.9083480551307708	0.911686907513193
control_29	0	0.0	1.5303560852598652	0.0	0.0	0.15996982962592032
control_30	0	0.7553356940362284	0.0	2.0617567362622724	0.18493823672919674	1.2141838251418926
control_31	0	0.0	0.1302657089314897	0.0	2.258046206019819	0.0
control_32	0	0.6154174255960413	0.16248223408646523	2.33206002453678	0.0	1.243559180313392
control_33	0	0.0	0.0	0.905370846794233	0.0	0.0
control_34	0	0.0	1.4875538833126312	0.0	0.0	1.1349767469547356
control_35	0	0.449663235359939	0.0	0.8920002085391936	0.0	1.2507182268265078
control_36	0	0.18770176123199428	1.4875272442621585	1.2277912087153608	0.0	1.6616223171761537
control_37	0	0.0	0.21312699358729803	1.0921574908351481	0.0	0.8870309858969134
control_38	0	0.18082992258135822	0.0	2.2898310448282726	0.0	1.5502177014970324
control_39	0	1.6790257494330316	0.0	0.0	0.9061418718215358	1.3675211374243779
control_40	0	0.3796374064940103	0.0	2.8975671698019623	0.43941800437046535	2.2684429776648978
control_41	0	1.4836606969363642	0.3614558032656516	0.0	1.6504223600800825	0.0
control_42	0	0.7468510068844001	1.2746346954469878	0.6997628121848085	1.5000342992864466	0.8706666698228583
control_43	0	1.5605882397578243	1.3745952627246787	0.0	0.27607782455909513	0.6925496160896534
control_44	0	0.5539793499508558	1.3597130592035032	0.0	0.0	1.970233484674865
control_45	0	0.7880608565145008	0.7003706029526899	1.1430592133350157	0.7535065811686432	0.0755106585662817
control_46	0	1.0838263680939093	0.6367716901332316	0.0	0.0	2.970327608812342
control_47	0	0.0	0.0	2.5944255172510218	1.491835010922061	2.6359241405387874
control_48	0	0.8021631805820815	0.0	5.508271221314715	0.0	0.0
control_49	0	0.9469903923473799	1.1912471219921	0.5753441796191019	0.0	1.1526309710191815
control_50	0	1.0920020627967382	1.2202165988843205	0.7044144804919213	0.34787528693358655	0.9601161878917138
control_51	0	0.0	2.2139056688364445	0.0	0.2956815806051526	2.349507320759201
control_52	0	0.0	0.09651825522157442	0.0	0.5143749543964551	1.1815797575367648
control_53	0	0.0	0.0	1.3494159246230835	0.7728258624922307	2.0654488677473193
control_54	0	1.5131962949635391	0.0	1.3148347029541427	0.08280391985435431	0.5941145949146904
control_55	0	2.115496540455335	0.0	0.0	2.3291439839529398	0.6216711009819889
control_56	0	0.0	0.8782382873860488	1.1024103896356197	2.0150144533491208	2.78671525626943
control_57	0	1.236828814085096	0.23852066696418955	0.0	0.0	0.6506914816607932
control_58	0	0.1738966710936678	0.0	2.6097514851575365	0.0	0.8529386845310084
control_59	0	0.20538780654150302	0.835053589644024	0.7051997678048286	2.7095315686363213	0.3603473134502403
control_60	0	0.0	0.9980876692615364	0.0	2.6251537520576473	0.0
control_61	0	0.02779480225763753	0.324407420539914	0.9901854351258249	0.2251172231064429	1.622695476432419
control_62	0	0.7982295654822662	0.0	2.012938924892028	1.815180474224625	1.848847542154779
control_63	0	0.7250189735223946	0.0	1.0150902209481851	1.4875518530910152	0.9982605206161463
control_64	0	0.051132456805387916	0.2120002722857532	2.9058639122193473	0.7503243019203316	0.45661380949699915
control_65	0	0.49083218462843275	0.621404380556106	0.7659191975978339	0.9139339405131651	1.6226110312950763
control_66	0	0.13948550358591183	2.2403448351783317	1.5281910433004113	1.4214154395823828	0.0
control_67	0	0.2646708304535187	0.6964711954304742	1.8850478756112243	1.1731194154952709	1.0559005029769706
control_68	0	1.4267184062851643	0.012320763669032009	0.9833103440571885	0.8265071459683876	2.117234622325005
control_69	0	0.7634881788866916	1.094481413900601	0.0	1.0538415336135007	1.6311131204710763
control_70	0	0.0	1.9358220938356125	2.7332129196736425	1.3217649235978532	2.2823012453640628
control_71	0	0.0	0.2890482163010265	0.0	1.0260316580761226	0.0
control_72	0	0.0	0.36143377163244816	2.428421547076103	2.030264823197563	0.0
control_73	0	0.15797131222574584	0.6205632734300427	2.9901870310251395	0.27258628548848296	0.0
control_74	0	1.3782388616308698	0.0	1.9767521358980147	2.258160897586432	0.3702730040847635
control_75	0	0.0	0.0	2.3359050888356006	0.0	0.911101945990919
control_76	0	1.4170548128783391	0.0	0.6547346613965985	0.0	1.019599855699471
